,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilType,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
2866,0,5,0,2,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,3,5,0
2867,0,5,3,4,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,3,5,0
2868,0,5,3,3,1,5,1,0,0,7,1,0,2,2,6,3,0,2,1,4,3,5,0
2869,0,5,3,2,1,5,1,0,0,9,1,0,2,2,3,7,0,2,1,4,2,4,0
2870,0,5,3,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,2,4,0
2871,0,5,3,3,1,5,1,0,0,10,1,0,2,2,6,3,0,2,1,4,3,4,0
2872,0,5,3,4,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,3,5,0
2873,0,5,0,2,1,5,1,0,0,7,1,0,2,2,6,7,0,2,1,4,2,5,0
2874,0,5,0,2,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,3,5,0
2875,0,5,3,3,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,3,5,0
2876,0,2,0,3,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,2,5,0
2877,0,2,0,2,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,3,5,0
2878,0,2,0,3,1,5,1,0,0,7,1,0,2,2,3,3,0,2,1,4,3,5,0
2879,0,5,3,2,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,3,5,0
2880,0,5,3,2,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,3,4,0
2881,0,5,2,8,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,3,1
2882,0,5,3,4,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,2,4,0
2883,0,5,3,2,1,5,1,0,0,5,1,0,2,2,7,7,0,2,1,4,3,5,0
2884,0,2,0,2,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,2,4,0
2885,0,5,0,3,1,5,1,0,0,5,1,0,2,2,7,6,0,2,1,4,2,5,0
2886,0,2,0,4,1,5,1,0,0,5,1,0,2,2,6,3,0,2,1,4,2,4,0
2887,1,5,2,3,0,1,1,0,1,5,0,0,2,2,7,7,0,2,1,4,2,4,0
2888,0,2,3,2,1,5,1,0,0,10,1,0,2,2,6,6,0,2,1,4,2,4,0
2889,0,5,3,3,1,5,1,0,0,10,1,0,2,2,7,3,0,2,1,4,2,4,0
2890,0,5,0,4,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,2,0,1
2891,0,5,3,2,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,2,5,0
2892,1,5,0,8,0,1,1,1,1,9,0,0,2,2,7,7,0,2,1,4,3,4,0
2893,0,5,3,2,1,5,1,0,0,7,1,0,2,2,3,6,0,2,1,4,2,4,0
2894,0,2,0,3,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,2,4,0
2895,0,2,0,4,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,2,4,0
2896,0,5,3,4,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,2,4,0
2897,0,2,0,4,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,2,4,0
2898,0,5,0,3,1,5,1,0,0,5,1,0,2,2,7,7,0,2,1,4,3,5,0
2899,0,2,3,4,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,4,0
2900,0,5,3,3,1,5,1,0,0,10,1,0,2,2,3,7,0,2,1,4,3,5,0
2901,0,2,3,4,1,5,1,0,0,7,1,0,2,2,3,6,0,2,1,4,3,5,0
2902,0,5,0,3,1,5,1,0,0,5,1,0,2,2,6,7,0,2,1,4,3,4,0
2903,1,5,0,3,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,5,4
2904,0,5,3,3,1,5,1,0,0,5,1,0,2,2,7,7,0,2,1,4,3,5,0
2905,0,5,3,3,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,2,4,0
2906,0,5,0,3,1,5,1,0,0,5,1,0,2,2,6,3,0,2,1,4,2,5,0
2907,0,5,0,2,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,2,5,0
2908,0,5,0,3,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,2,5,0
2909,0,5,0,3,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,3,5,0
2910,0,2,0,3,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,3,5,0
2911,0,5,3,2,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,3,5,0
2912,0,5,0,3,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,3,4,0
2913,0,5,3,2,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,2,4,0
2914,0,5,0,4,1,5,1,0,0,10,1,0,2,2,6,3,0,2,1,4,2,5,0
2915,0,5,3,3,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,3,4,0
2916,0,5,3,2,1,5,1,0,0,5,1,0,2,2,7,6,0,2,1,4,3,5,0
2917,0,2,0,4,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,2,5,0
2918,0,5,0,2,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,2,5,0
2919,0,2,3,4,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,3,4,0
2920,0,5,3,4,1,5,1,0,0,10,1,0,2,2,3,3,0,2,1,4,2,5,0
2921,0,5,3,3,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,3,4,0
2922,0,2,0,2,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,2,5,0
2923,0,5,0,3,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,2,5,0
2924,0,5,3,3,1,5,1,0,0,5,1,0,2,2,6,7,0,2,1,4,2,5,0
2925,0,5,3,3,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,5,0
2926,1,5,0,3,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,5,4
2927,0,5,0,3,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,2,4,0
2928,0,5,0,3,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,3,5,0
2929,0,5,0,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,3,4,0
2930,0,5,0,3,1,5,1,0,0,10,1,0,2,2,3,7,0,2,1,4,3,4,0
2931,0,2,0,4,1,5,1,0,0,5,1,0,2,2,7,7,0,2,1,4,2,5,0
2932,0,5,3,4,1,5,1,0,0,7,1,0,2,2,3,3,0,2,1,4,2,5,0
2933,0,5,0,2,1,5,1,0,0,7,1,0,2,2,6,7,0,2,1,4,2,4,0
2934,0,5,3,4,1,5,1,0,0,10,1,0,2,2,3,3,0,2,1,4,2,4,0
2935,0,2,3,3,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,2,4,0
2936,0,2,0,3,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,3,4,0
2937,1,5,0,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,4,4
2938,0,5,0,4,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,3,5,0
2939,0,5,3,4,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,2,5,0
2940,0,5,0,2,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,3,4,0
2941,0,5,0,4,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,3,4,0
2942,0,2,0,4,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,3,5,0
2943,0,5,3,3,1,5,1,0,0,10,1,0,2,2,7,3,0,2,1,4,3,4,0
2944,0,5,3,4,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,2,4,0
2945,0,5,3,2,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,3,5,0
2946,0,2,0,3,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,2,5,0
2947,0,5,0,3,1,5,1,0,0,10,1,0,2,2,6,6,0,2,1,4,2,4,0
2948,0,5,3,2,1,5,1,0,0,5,1,0,2,2,6,3,0,2,1,4,3,4,0
2949,0,5,3,2,1,5,1,0,0,9,1,0,2,2,7,7,0,2,1,4,3,4,0
2950,0,5,0,3,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,2,5,0
2951,0,5,3,4,1,5,1,0,0,7,1,0,2,2,6,3,0,2,1,4,3,4,0
2952,0,5,0,2,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,2,5,0
2953,0,2,0,4,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,3,5,0
2954,0,5,0,2,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,3,5,0
2955,0,2,0,4,1,5,1,0,0,5,1,0,2,2,7,6,0,2,1,4,3,4,0
2956,0,5,3,2,1,5,1,0,0,5,1,0,2,2,6,3,0,2,1,4,2,5,0
2957,0,5,0,4,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,2,5,0
2958,0,5,0,2,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,3,5,0
2959,0,5,0,2,1,5,1,0,0,10,1,0,2,2,6,3,0,2,1,4,2,4,0
2960,0,5,0,4,1,5,1,0,0,9,1,0,2,2,3,7,0,2,1,4,2,4,0
2961,0,5,3,4,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,3,5,0
2962,0,5,3,2,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,5,0
2963,0,2,0,4,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,3,5,0
2964,0,5,3,4,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,2,5,0
2965,0,5,3,2,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,3,4,0
2966,0,2,0,3,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,3,1
2967,0,5,3,2,1,5,1,0,0,10,1,0,2,2,7,3,0,2,1,4,2,4,0
2968,0,5,3,2,1,5,1,0,0,7,1,0,2,2,3,3,0,2,1,4,3,5,0
2969,0,2,0,4,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,3,5,0
2970,0,2,0,4,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,2,5,0
2971,0,5,0,3,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,2,4,0
2972,0,5,3,3,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,2,4,0
2973,0,5,0,4,1,5,1,0,0,9,1,0,2,2,7,6,0,2,1,4,3,5,0
2974,0,2,0,4,1,5,1,0,0,10,1,0,2,2,6,7,0,2,1,4,3,5,0
2975,0,5,3,4,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,2,5,0
2976,0,5,3,3,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,2,4,0
2977,0,5,0,3,1,5,1,0,0,10,1,0,2,2,3,6,0,2,1,4,3,5,0
2978,0,5,3,2,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,2,5,0
2979,0,5,0,3,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,3,4,0
2980,0,5,3,2,1,5,1,0,0,9,1,0,2,2,7,6,0,2,1,4,3,4,0
2981,0,5,0,3,1,5,1,0,0,7,1,0,2,2,6,7,0,2,1,4,3,4,0
2982,0,5,0,2,1,5,1,0,0,9,1,0,2,2,3,7,0,2,1,4,3,4,0
2983,0,5,0,2,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,4,0
2984,0,5,0,2,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,2,5,0
2985,0,2,3,3,1,5,1,0,0,10,1,0,2,2,3,6,0,2,1,4,2,5,0
2986,0,5,0,3,1,5,1,0,0,10,1,0,2,2,3,6,0,2,1,4,2,5,0
2987,0,5,0,2,1,5,1,0,0,10,1,0,2,2,3,6,0,2,1,4,2,4,0
2988,0,5,0,3,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,5,0
2989,0,2,0,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,2,4,0
2990,1,5,0,3,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,4,0
2991,0,5,0,4,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,2,4,0
2992,0,5,3,3,1,5,1,0,0,7,1,0,2,2,3,3,0,2,1,4,3,5,0
2993,0,2,0,4,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,3,5,0
2994,0,5,0,2,1,5,1,0,0,9,1,0,2,2,7,7,0,2,1,4,2,4,0
2995,0,2,0,3,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,2,4,0
2996,0,5,3,4,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,2,5,0
2997,0,5,3,2,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,5,0
2998,0,5,3,2,1,5,1,0,0,10,1,0,2,2,3,7,0,2,1,4,2,4,0
2999,0,5,3,4,1,5,1,0,0,9,1,0,2,2,7,6,0,2,1,4,3,4,0
3000,0,5,3,4,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,4,0
3001,1,5,3,9,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,4,4
3002,0,2,3,4,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,3,5,0
3003,1,5,0,3,0,2,1,0,0,7,0,0,1,1,0,4,0,2,1,2,1,5,0
3004,1,5,0,3,0,1,1,1,1,2,0,0,2,2,7,7,0,2,1,4,2,3,0
3005,0,2,0,3,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,3,5,0
3006,0,2,0,2,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,3,4,0
3007,0,2,3,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,2,5,0
3008,0,2,0,2,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,2,5,0
3009,1,5,0,3,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,5,4
3010,0,2,0,3,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,4,0
3011,0,2,3,2,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,2,5,0
3012,0,2,3,2,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,3,5,0
3013,1,5,0,8,0,1,1,0,1,7,0,0,2,2,7,7,0,2,1,4,3,3,0
3014,0,5,0,2,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,3,5,0
3015,0,2,3,4,1,5,1,0,0,9,1,0,2,2,7,7,0,2,1,4,2,4,0
3016,1,5,0,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,4,1
3017,1,5,0,3,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,5,4
3018,0,2,3,2,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,3,4,0
3019,0,2,3,2,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,2,4,0
3020,0,2,0,4,1,5,1,0,0,10,1,0,2,2,6,7,0,2,1,4,2,4,0
3021,0,2,0,3,1,5,1,0,0,10,1,0,2,2,7,3,0,2,1,4,2,4,0
3022,0,2,0,2,1,5,1,0,0,10,1,0,2,2,3,3,0,2,1,4,3,5,0
3023,0,2,3,2,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,3,4,0
3024,0,2,3,2,1,5,1,0,0,10,1,0,2,2,3,6,0,2,1,4,3,5,0
3025,0,2,3,2,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,2,4,0
3026,1,5,0,5,0,1,1,1,1,9,0,0,2,2,7,7,0,2,1,4,2,3,0
3027,1,5,0,3,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,5,0
3028,0,2,0,2,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,3,5,0
3029,0,2,3,3,1,5,1,0,0,10,1,0,2,2,3,6,0,2,1,4,2,4,0
3030,0,2,3,3,1,5,1,0,0,10,1,0,2,2,3,7,0,2,1,4,2,4,0
3031,0,2,0,3,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,3,5,0
3032,0,2,0,2,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,2,5,0
3033,0,2,3,2,1,5,1,0,0,10,1,0,2,2,6,7,0,2,1,4,3,4,0
3034,1,2,0,3,0,2,1,0,0,3,0,0,1,1,0,6,0,2,1,2,1,4,4
3035,0,2,3,4,1,5,1,0,0,10,1,0,2,2,3,6,0,2,1,4,3,5,0
3036,0,2,3,2,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,3,4,0
3037,1,5,0,3,0,1,1,0,1,7,0,0,2,2,7,7,0,2,1,4,3,3,0
3038,0,2,0,2,1,5,1,0,0,7,1,0,2,2,3,6,0,2,1,4,2,5,0
3039,0,2,3,2,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,2,4,0
3040,1,5,3,9,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,4,1
3041,1,2,0,9,0,2,1,0,0,7,0,0,1,1,6,6,0,2,1,2,1,4,0
3042,0,2,3,4,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,2,4,0
3043,0,2,3,4,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,2,4,0
3044,0,2,3,3,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,4,0
3045,0,2,3,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,3,4,0
3046,0,5,3,2,1,5,1,0,0,5,1,0,2,2,6,6,0,2,1,4,2,4,0
3047,1,5,2,5,0,1,1,1,1,5,0,0,2,2,7,7,0,2,1,4,3,4,0
3048,0,2,3,4,1,5,1,0,0,7,1,0,2,2,6,7,0,2,1,4,2,5,0
3049,0,5,3,2,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,2,4,0
3050,0,2,0,2,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,2,5,0
3051,0,2,3,4,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,2,4,0
3052,1,5,2,8,0,1,1,0,1,7,0,0,2,2,7,7,0,2,1,4,2,4,0
3053,0,2,0,3,1,5,1,0,0,10,1,0,2,2,7,3,0,2,1,4,3,4,0
3054,0,2,3,3,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,3,5,0
3055,0,2,3,3,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,3,4,0
3056,0,2,3,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,2,4,0
3057,1,5,2,3,0,1,1,0,1,9,0,0,2,2,7,7,0,2,1,4,3,3,0
3058,1,5,0,5,0,1,1,0,1,5,0,0,2,2,7,7,0,2,1,4,2,3,0
3059,0,2,3,2,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,2,5,0
3060,1,5,0,3,0,2,1,0,0,7,0,0,1,1,6,4,0,2,1,2,1,5,0
3061,1,5,2,8,0,1,1,1,1,2,0,0,2,2,7,7,0,2,1,4,2,4,0
3062,1,5,0,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,4
3063,0,2,3,4,1,5,1,0,0,5,1,0,2,2,6,6,0,2,1,4,3,4,0
3064,1,5,3,9,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,5,4
3065,0,2,3,3,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,3,4,0
3066,0,2,3,4,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,2,5,0
3067,0,2,3,3,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,2,5,0
3068,1,5,2,8,0,1,1,0,1,7,0,0,2,2,7,7,0,2,1,4,3,3,0
3069,1,5,0,3,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,4,4
3070,0,2,3,3,1,5,1,0,0,9,1,0,2,2,7,7,0,2,1,4,2,4,0
3071,0,5,3,4,1,5,1,0,0,10,1,0,2,2,6,7,0,2,1,4,2,5,0
3072,0,2,3,3,1,5,1,0,0,5,1,0,2,2,6,6,0,2,1,4,2,5,0
3073,1,5,0,3,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,4,4
3074,0,2,3,4,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,3,5,0
3075,1,2,0,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,4
3076,0,2,0,2,1,5,1,0,0,5,1,0,2,2,7,3,0,2,1,4,3,5,0
3077,0,5,0,4,1,5,1,0,0,9,1,0,2,2,7,7,0,2,1,4,2,4,0
3078,1,2,0,3,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,4,4
3079,0,2,3,3,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,2,4,0
3080,0,2,3,3,1,5,1,0,0,9,1,0,2,2,3,7,0,2,1,4,3,5,0
3081,0,2,3,2,1,5,1,0,0,7,1,0,2,2,6,3,0,2,1,4,3,5,0
3082,1,5,0,3,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,4,4
3083,0,2,0,2,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,3,4,0
3084,0,2,3,4,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,2,4,0
3085,1,5,0,3,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,4,1
3086,0,2,3,2,1,5,1,0,0,9,1,0,2,2,3,7,0,2,1,4,2,5,0
3087,1,5,0,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,0
3088,0,2,3,2,1,5,1,0,0,10,1,0,2,2,7,3,0,2,1,4,3,5,0
3089,1,5,0,3,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,5,1
3090,1,5,0,3,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,5,4
3091,1,5,0,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,1
3092,0,2,3,2,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,3,5,0
3093,1,5,0,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,4,1
3094,0,2,0,2,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,3,4,0
3095,1,5,2,3,0,1,1,1,1,2,0,0,2,2,7,7,0,2,1,4,3,4,0
3096,0,2,3,3,1,5,1,0,0,10,1,0,2,2,6,3,0,2,1,4,2,4,0
3097,1,5,2,5,0,1,1,0,1,7,0,0,2,2,7,7,0,2,1,4,3,3,0
3098,0,2,0,2,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,3,5,0
3099,0,2,0,2,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,3,5,0
3100,0,2,3,2,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,2,5,0
3101,0,2,3,4,1,5,1,0,0,5,1,0,2,2,7,6,0,2,1,4,2,5,0
3102,1,5,0,3,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,5,1
3103,1,2,0,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,5,4
3104,1,5,2,3,0,1,1,1,1,2,0,0,2,2,7,7,0,2,1,4,2,3,0
3105,0,2,0,2,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,2,4,0
3106,0,2,0,2,1,5,1,0,0,10,1,0,2,2,3,3,0,2,1,4,2,5,0
3107,0,2,3,2,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,2,4,0
3108,0,2,3,4,1,5,1,0,0,10,1,0,2,2,6,3,0,2,1,4,2,5,0
3109,1,5,0,3,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,4,1
3110,1,5,0,3,0,1,1,0,1,9,0,0,2,2,7,7,0,2,1,4,2,4,0
3111,0,2,0,3,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,2,5,0
3112,0,2,3,2,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,3,4,0
3113,0,2,3,2,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,4,0
3114,0,2,0,3,1,5,1,0,0,10,1,0,2,2,6,6,0,2,1,4,3,4,0
3115,0,2,3,4,1,5,1,0,0,7,1,0,2,2,3,6,0,2,1,4,2,5,0
3116,0,2,3,4,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,2,5,0
3117,0,2,0,2,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,4,0
3118,1,5,2,3,0,1,1,0,1,9,0,0,2,2,7,7,0,2,1,4,2,4,0
3119,1,5,0,8,0,1,1,0,1,5,0,0,2,2,7,7,0,2,1,4,3,4,0
3120,0,2,0,3,1,5,1,0,0,9,1,0,2,2,6,3,0,2,1,4,2,5,0
3121,0,2,3,3,1,5,1,0,0,10,1,0,2,2,3,7,0,2,1,4,3,5,0
3122,1,5,0,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,5,0
3123,0,5,3,2,1,5,1,0,0,5,1,0,2,2,7,3,0,2,1,4,2,4,0
3124,1,5,2,8,0,1,1,1,1,7,0,0,2,2,7,7,0,2,1,4,2,3,0
3125,0,2,3,3,1,5,1,0,0,5,1,0,2,2,6,6,0,2,1,4,3,5,0
3126,0,2,3,3,1,5,1,0,0,5,1,0,2,2,7,6,0,2,1,4,2,5,0
3127,0,2,3,3,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,3,4,0
3128,0,2,0,2,1,5,1,0,0,10,1,0,2,2,6,3,0,2,1,4,3,4,0
3129,0,2,3,4,1,5,1,0,0,10,1,0,2,2,6,7,0,2,1,4,3,5,0
3130,0,2,3,3,1,5,1,0,0,7,1,0,2,2,3,3,0,2,1,4,2,4,0
3131,0,2,3,4,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,3,5,0
3132,0,2,3,3,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,2,5,0
3133,0,2,3,3,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,3,4,0
3134,0,5,0,4,1,5,1,0,0,9,1,0,2,2,7,6,0,2,1,4,2,5,0
3135,0,2,3,2,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,2,5,0
3136,0,2,0,2,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,2,4,0
3137,0,2,3,2,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,3,4,0
3138,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,4,4
3139,0,2,3,3,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,3,5,0
3140,0,2,3,4,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,2,4,0
3141,1,5,0,3,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,5,0
3142,0,2,3,3,1,5,1,0,0,10,1,0,2,2,6,6,0,2,1,4,2,5,0
3143,0,2,3,3,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,2,5,0
3144,0,2,3,3,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,3,5,0
3145,0,2,3,2,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,3,5,0
3146,0,2,3,3,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,4,0
3147,1,5,2,8,0,1,1,0,1,2,0,0,2,2,7,7,0,2,1,4,3,3,0
